id,year,locationabbr,locationdesc,data_value,low_confidence_limit,high_confidence_limit,sample_size,stratification,stratificationtype,variable
3213057.0,2018.0,ID,Idaho,79.1,75.2,83.0,529.0,55-64,Age Group,exercise
3213058.0,2018.0,ID,Idaho,73.3,70.3,76.3,1046.0,65+,Age Group,exercise
3213059.0,2018.0,ID,Idaho,79.5,77.7,81.4,2910.0,Overall,Overall,exercise
3213077.0,2018.0,ID,Idaho,81.1,78.7,83.5,1462.0,Male,Gender,exercise
3213078.0,2018.0,ID,Idaho,78.0,75.2,80.8,1448.0,Female,Gender,exercise
3217100.0,2018.0,IL,Illinois,78.0,76.0,79.9,1973.0,Male,Gender,exercise
3217101.0,2018.0,IL,Illinois,73.1,71.0,75.1,2016.0,Female,Gender,exercise
3217385.0,2018.0,IL,Illinois,81.4,77.0,85.9,352.0,18-24,Age Group,exercise
3217386.0,2018.0,IL,Illinois,81.9,78.6,85.1,588.0,25-34,Age Group,exercise
3217387.0,2018.0,IL,Illinois,77.4,73.8,80.9,576.0,35-44,Age Group,exercise
3217388.0,2018.0,IL,Illinois,77.8,74.5,81.0,695.0,45-54,Age Group,exercise
3217389.0,2018.0,IL,Illinois,75.0,71.9,78.1,773.0,55-64,Age Group,exercise
3217390.0,2018.0,IL,Illinois,63.1,60.1,66.1,1005.0,65+,Age Group,exercise
3217391.0,2018.0,IL,Illinois,75.4,74.1,76.8,3989.0,Overall,Overall,exercise
3220896.0,2018.0,IN,Indiana,75.8,73.9,77.7,2388.0,Male,Gender,exercise
3220897.0,2018.0,IN,Indiana,69.7,67.9,71.4,2885.0,Female,Gender,exercise
3221451.0,2018.0,IN,Indiana,82.7,78.4,87.0,305.0,18-24,Age Group,exercise
3221452.0,2018.0,IN,Indiana,79.2,75.6,82.8,505.0,25-34,Age Group,exercise
3221453.0,2018.0,IN,Indiana,76.8,73.3,80.2,565.0,35-44,Age Group,exercise
3221454.0,2018.0,IN,Indiana,73.5,70.7,76.4,886.0,45-54,Age Group,exercise
3221455.0,2018.0,IN,Indiana,65.5,62.8,68.3,1092.0,55-64,Age Group,exercise
3221456.0,2018.0,IN,Indiana,62.9,60.8,65.0,1920.0,65+,Age Group,exercise
3221457.0,2018.0,IN,Indiana,72.7,71.4,73.9,5273.0,Overall,Overall,exercise
3224701.0,2018.0,IA,Iowa,67.3,65.3,69.2,2040.0,65+,Age Group,exercise
3224702.0,2018.0,IA,Iowa,77.1,76.1,78.1,6934.0,Overall,Overall,exercise
3224720.0,2018.0,IA,Iowa,77.6,76.2,79.0,3338.0,Male,Gender,exercise
3224721.0,2018.0,IA,Iowa,76.5,75.1,78.0,3596.0,Female,Gender,exercise
3225280.0,2018.0,IA,Iowa,83.4,80.1,86.8,544.0,18-24,Age Group,exercise
3225281.0,2018.0,IA,Iowa,82.6,80.1,85.1,823.0,25-34,Age Group,exercise
3225282.0,2018.0,IA,Iowa,81.3,78.9,83.6,1001.0,35-44,Age Group,exercise
3225283.0,2018.0,IA,Iowa,79.3,77.1,81.6,1148.0,45-54,Age Group,exercise
3225284.0,2018.0,IA,Iowa,73.9,71.7,76.1,1378.0,55-64,Age Group,exercise
3229464.0,2018.0,KS,Kansas,79.7,78.4,81.1,3906.0,Male,Gender,exercise
3229465.0,2018.0,KS,Kansas,75.3,73.8,76.7,4309.0,Female,Gender,exercise
3229773.0,2018.0,KS,Kansas,86.3,83.2,89.4,577.0,18-24,Age Group,exercise
3229774.0,2018.0,KS,Kansas,82.3,79.5,85.0,905.0,25-34,Age Group,exercise
3229775.0,2018.0,KS,Kansas,79.8,77.0,82.5,970.0,35-44,Age Group,exercise
3229776.0,2018.0,KS,Kansas,78.3,75.9,80.7,1283.0,45-54,Age Group,exercise
3229777.0,2018.0,KS,Kansas,73.3,71.1,75.4,1621.0,55-64,Age Group,exercise
3229778.0,2018.0,KS,Kansas,68.8,67.1,70.5,2859.0,65+,Age Group,exercise
3229779.0,2018.0,KS,Kansas,77.5,76.5,78.5,8215.0,Overall,Overall,exercise
3234009.0,2018.0,KY,Kentucky,84.0,79.9,88.2,468.0,18-24,Age Group,exercise
3234010.0,2018.0,KY,Kentucky,81.2,77.4,84.9,671.0,25-34,Age Group,exercise
3234011.0,2018.0,KY,Kentucky,71.7,67.2,76.2,687.0,35-44,Age Group,exercise
3234012.0,2018.0,KY,Kentucky,64.7,60.5,69.0,941.0,45-54,Age Group,exercise
3234013.0,2018.0,KY,Kentucky,57.7,54.0,61.4,1128.0,55-64,Age Group,exercise
3234014.0,2018.0,KY,Kentucky,54.6,51.5,57.8,1659.0,65+,Age Group,exercise
3234015.0,2018.0,KY,Kentucky,67.6,65.9,69.2,5554.0,Overall,Overall,exercise
3234033.0,2018.0,KY,Kentucky,69.7,67.3,72.1,2494.0,Male,Gender,exercise
3234034.0,2018.0,KY,Kentucky,65.5,63.3,67.7,3060.0,Female,Gender,exercise
3237472.0,2018.0,LA,Louisiana,76.7,71.3,82.2,293.0,18-24,Age Group,exercise
3237473.0,2018.0,LA,Louisiana,75.3,70.0,80.6,515.0,25-34,Age Group,exercise
3237474.0,2018.0,LA,Louisiana,70.1,65.7,74.4,495.0,35-44,Age Group,exercise
3237475.0,2018.0,LA,Louisiana,69.8,66.0,73.5,627.0,45-54,Age Group,exercise
3237476.0,2018.0,LA,Louisiana,64.9,60.9,68.8,756.0,55-64,Age Group,exercise
3237477.0,2018.0,LA,Louisiana,61.3,57.8,64.8,911.0,65+,Age Group,exercise
3237478.0,2018.0,LA,Louisiana,69.2,67.4,71.0,3597.0,Overall,Overall,exercise
3237496.0,2018.0,LA,Louisiana,72.6,69.9,75.3,1671.0,Male,Gender,exercise
3237497.0,2018.0,LA,Louisiana,66.0,63.6,68.4,1926.0,Female,Gender,exercise
3242376.0,2018.0,ME,Maine,79.8,73.0,86.5,266.0,18-24,Age Group,exercise
3242377.0,2018.0,ME,Maine,87.9,84.8,91.0,627.0,25-34,Age Group,exercise
3242378.0,2018.0,ME,Maine,81.0,77.3,84.7,736.0,35-44,Age Group,exercise
3242379.0,2018.0,ME,Maine,78.8,75.9,81.7,1171.0,45-54,Age Group,exercise
3242380.0,2018.0,ME,Maine,75.4,72.9,77.8,1868.0,55-64,Age Group,exercise
3242381.0,2018.0,ME,Maine,69.5,67.8,71.2,3645.0,65+,Age Group,exercise
3242382.0,2018.0,ME,Maine,77.5,76.2,78.8,8313.0,Overall,Overall,exercise
3242400.0,2018.0,ME,Maine,76.7,74.7,78.7,3511.0,Male,Gender,exercise
3242401.0,2018.0,ME,Maine,78.2,76.6,79.8,4802.0,Female,Gender,exercise
3245752.0,2018.0,MD,Maryland,82.7,78.9,86.4,539.0,18-24,Age Group,exercise
3245753.0,2018.0,MD,Maryland,79.6,76.8,82.5,1039.0,25-34,Age Group,exercise
3245754.0,2018.0,MD,Maryland,81.3,78.8,83.9,1393.0,35-44,Age Group,exercise
3245755.0,2018.0,MD,Maryland,77.9,75.9,80.0,2221.0,45-54,Age Group,exercise
3245756.0,2018.0,MD,Maryland,74.5,72.5,76.6,2946.0,55-64,Age Group,exercise
3245757.0,2018.0,MD,Maryland,69.5,67.9,71.1,5131.0,65+,Age Group,exercise
3245758.0,2018.0,MD,Maryland,77.1,76.1,78.1,13269.0,Overall,Overall,exercise
3245776.0,2018.0,MD,Maryland,79.5,78.0,80.9,5861.0,Male,Gender,exercise
3245777.0,2018.0,MD,Maryland,74.8,73.5,76.2,7408.0,Female,Gender,exercise
3249680.0,2018.0,MA,Massachusetts,84.8,80.9,88.7,434.0,18-24,Age Group,exercise
3249681.0,2018.0,MA,Massachusetts,80.2,76.3,84.1,678.0,25-34,Age Group,exercise
3249682.0,2018.0,MA,Massachusetts,81.6,78.1,85.0,624.0,35-44,Age Group,exercise
3249683.0,2018.0,MA,Massachusetts,77.7,74.7,80.7,839.0,45-54,Age Group,exercise
3249684.0,2018.0,MA,Massachusetts,76.8,73.8,79.8,1059.0,55-64,Age Group,exercise
3249685.0,2018.0,MA,Massachusetts,68.7,65.8,71.6,1579.0,65+,Age Group,exercise
3249686.0,2018.0,MA,Massachusetts,77.6,76.2,78.9,5213.0,Overall,Overall,exercise
3249704.0,2018.0,MA,Massachusetts,79.7,77.9,81.6,2486.0,Male,Gender,exercise
3249705.0,2018.0,MA,Massachusetts,75.6,73.6,77.6,2727.0,Female,Gender,exercise
3253674.0,2018.0,MI,Michigan,86.9,84.3,89.6,708.0,18-24,Age Group,exercise
3253675.0,2018.0,MI,Michigan,81.2,78.3,84.1,1004.0,25-34,Age Group,exercise
3253676.0,2018.0,MI,Michigan,78.6,75.8,81.4,981.0,35-44,Age Group,exercise
3253677.0,2018.0,MI,Michigan,73.9,71.2,76.6,1251.0,45-54,Age Group,exercise
3253678.0,2018.0,MI,Michigan,72.5,70.1,74.9,1584.0,55-64,Age Group,exercise
3253679.0,2018.0,MI,Michigan,69.4,67.2,71.5,2360.0,65+,Age Group,exercise
3253680.0,2018.0,MI,Michigan,76.2,75.1,77.2,7888.0,Overall,Overall,exercise
3253698.0,2018.0,MI,Michigan,78.5,77.0,80.0,3826.0,Male,Gender,exercise
3253699.0,2018.0,MI,Michigan,74.0,72.5,75.4,4062.0,Female,Gender,exercise
3257602.0,2018.0,MN,Minnesota,83.6,81.0,86.2,1028.0,18-24,Age Group,exercise
3257603.0,2018.0,MN,Minnesota,83.6,81.7,85.5,1685.0,25-34,Age Group,exercise
3257604.0,2018.0,MN,Minnesota,82.9,81.1,84.6,1974.0,35-44,Age Group,exercise
3257605.0,2018.0,MN,Minnesota,80.1,78.3,81.9,2267.0,45-54,Age Group,exercise
3257606.0,2018.0,MN,Minnesota,78.2,76.6,79.8,2802.0,55-64,Age Group,exercise
3257607.0,2018.0,MN,Minnesota,71.5,70.0,73.1,3693.0,65+,Age Group,exercise
3257608.0,2018.0,MN,Minnesota,79.5,78.7,80.2,13449.0,Overall,Overall,exercise
3257626.0,2018.0,MN,Minnesota,80.3,79.2,81.3,6667.0,Male,Gender,exercise
3257627.0,2018.0,MN,Minnesota,78.7,77.6,79.8,6782.0,Female,Gender,exercise
3262344.0,2018.0,MS,Mississippi,79.9,74.8,84.9,270.0,18-24,Age Group,exercise
3262345.0,2018.0,MS,Mississippi,79.1,75.2,83.1,469.0,25-34,Age Group,exercise
3262346.0,2018.0,MS,Mississippi,72.0,68.1,75.9,531.0,35-44,Age Group,exercise
3262347.0,2018.0,MS,Mississippi,62.4,58.7,66.1,596.0,45-54,Age Group,exercise
3262348.0,2018.0,MS,Mississippi,59.6,56.1,63.1,782.0,55-64,Age Group,exercise
3262349.0,2018.0,MS,Mississippi,59.3,56.4,62.2,1178.0,65+,Age Group,exercise
3262350.0,2018.0,MS,Mississippi,68.0,66.4,69.6,3826.0,Overall,Overall,exercise
3262368.0,2018.0,MS,Mississippi,73.1,70.8,75.4,1667.0,Male,Gender,exercise
3262369.0,2018.0,MS,Mississippi,63.4,61.2,65.5,2159.0,Female,Gender,exercise
3266215.0,2018.0,MO,Missouri,84.6,79.9,89.3,234.0,18-24,Age Group,exercise
3266216.0,2018.0,MO,Missouri,79.6,75.5,83.6,441.0,25-34,Age Group,exercise
3266217.0,2018.0,MO,Missouri,77.9,73.6,82.3,467.0,35-44,Age Group,exercise
3266218.0,2018.0,MO,Missouri,73.0,69.1,76.9,588.0,45-54,Age Group,exercise
3266219.0,2018.0,MO,Missouri,67.8,64.4,71.2,831.0,55-64,Age Group,exercise
3266220.0,2018.0,MO,Missouri,66.1,63.7,68.5,1770.0,65+,Age Group,exercise
3266221.0,2018.0,MO,Missouri,73.9,72.4,75.4,4331.0,Overall,Overall,exercise
3266239.0,2018.0,MO,Missouri,76.4,74.2,78.6,1945.0,Male,Gender,exercise
3266240.0,2018.0,MO,Missouri,71.5,69.4,73.7,2386.0,Female,Gender,exercise
3270683.0,2018.0,MT,Montana,85.0,79.9,90.1,243.0,18-24,Age Group,exercise
3270684.0,2018.0,MT,Montana,83.7,79.7,87.8,415.0,25-34,Age Group,exercise
3270685.0,2018.0,MT,Montana,83.2,79.6,86.8,493.0,35-44,Age Group,exercise
3270686.0,2018.0,MT,Montana,75.9,72.0,79.8,512.0,45-54,Age Group,exercise
3270687.0,2018.0,MT,Montana,71.1,67.5,74.7,823.0,55-64,Age Group,exercise
3270688.0,2018.0,MT,Montana,70.9,68.1,73.7,1364.0,65+,Age Group,exercise
3270689.0,2018.0,MT,Montana,77.3,75.7,78.8,3850.0,Overall,Overall,exercise
3270707.0,2018.0,MT,Montana,79.5,77.4,81.5,1842.0,Male,Gender,exercise
3270708.0,2018.0,MT,Montana,75.1,72.8,77.3,2008.0,Female,Gender,exercise
3274471.0,2018.0,NE,Nebraska,76.8,75.3,78.3,4812.0,Male,Gender,exercise
3274472.0,2018.0,NE,Nebraska,75.7,74.2,77.1,5887.0,Female,Gender,exercise
3274770.0,2018.0,NE,Nebraska,81.8,78.5,85.2,753.0,18-24,Age Group,exercise
3274771.0,2018.0,NE,Nebraska,82.2,79.7,84.7,1254.0,25-34,Age Group,exercise
3274772.0,2018.0,NE,Nebraska,79.7,77.2,82.2,1419.0,35-44,Age Group,exercise
3274773.0,2018.0,NE,Nebraska,75.3,72.5,78.0,1459.0,45-54,Age Group,exercise
3274774.0,2018.0,NE,Nebraska,72.7,70.4,75.1,2121.0,55-64,Age Group,exercise
3274775.0,2018.0,NE,Nebraska,68.5,66.8,70.3,3693.0,65+,Age Group,exercise
3274776.0,2018.0,NE,Nebraska,76.2,75.2,77.3,10699.0,Overall,Overall,exercise
3279078.0,2018.0,NV,Nevada,81.8,75.4,88.3,217.0,18-24,Age Group,exercise
3279079.0,2018.0,NV,Nevada,81.0,76.0,86.0,342.0,25-34,Age Group,exercise
3279080.0,2018.0,NV,Nevada,78.4,72.8,84.0,331.0,35-44,Age Group,exercise
3279081.0,2018.0,NV,Nevada,72.8,67.1,78.6,382.0,45-54,Age Group,exercise
3279082.0,2018.0,NV,Nevada,73.2,67.9,78.5,442.0,55-64,Age Group,exercise
3279083.0,2018.0,NV,Nevada,66.6,62.0,71.2,755.0,65+,Age Group,exercise
3279084.0,2018.0,NV,Nevada,75.0,72.8,77.2,2469.0,Overall,Overall,exercise
3279102.0,2018.0,NV,Nevada,77.4,74.3,80.5,1203.0,Male,Gender,exercise
3279103.0,2018.0,NV,Nevada,72.7,69.5,75.8,1266.0,Female,Gender,exercise
3283255.0,2018.0,NH,New Hampshire,86.3,80.0,92.5,151.0,18-24,Age Group,exercise
3283256.0,2018.0,NH,New Hampshire,79.0,73.7,84.2,284.0,25-34,Age Group,exercise
3283257.0,2018.0,NH,New Hampshire,82.8,78.8,86.8,433.0,35-44,Age Group,exercise
3283258.0,2018.0,NH,New Hampshire,79.6,76.4,82.7,700.0,45-54,Age Group,exercise
3283259.0,2018.0,NH,New Hampshire,77.1,74.5,79.7,1073.0,55-64,Age Group,exercise
3283260.0,2018.0,NH,New Hampshire,72.6,70.4,74.8,1760.0,65+,Age Group,exercise
3283261.0,2018.0,NH,New Hampshire,78.5,77.0,80.0,4401.0,Overall,Overall,exercise
3283279.0,2018.0,NH,New Hampshire,79.9,77.7,82.1,2022.0,Male,Gender,exercise
3283280.0,2018.0,NH,New Hampshire,77.1,75.0,79.2,2379.0,Female,Gender,exercise
3286587.0,2018.0,NJ,New Jersey,83.9,76.6,91.1,169.0,18-24,Age Group,exercise
3286588.0,2018.0,NJ,New Jersey,76.1,69.8,82.3,326.0,25-34,Age Group,exercise
3286589.0,2018.0,NJ,New Jersey,71.0,64.1,77.9,343.0,35-44,Age Group,exercise
3286590.0,2018.0,NJ,New Jersey,72.5,66.0,79.0,365.0,45-54,Age Group,exercise
3286591.0,2018.0,NJ,New Jersey,69.8,63.9,75.8,444.0,55-64,Age Group,exercise
3286592.0,2018.0,NJ,New Jersey,62.0,56.3,67.7,602.0,65+,Age Group,exercise
3286593.0,2018.0,NJ,New Jersey,71.5,68.8,74.1,2249.0,Overall,Overall,exercise
3286823.0,2018.0,NJ,New Jersey,73.9,70.3,77.6,1118.0,Male,Gender,exercise
3286824.0,2018.0,NJ,New Jersey,69.2,65.4,73.0,1131.0,Female,Gender,exercise
3291259.0,2018.0,NM,New Mexico,82.6,78.1,87.2,340.0,18-24,Age Group,exercise
3291260.0,2018.0,NM,New Mexico,83.8,80.5,87.0,598.0,25-34,Age Group,exercise
3291261.0,2018.0,NM,New Mexico,81.0,77.6,84.4,667.0,35-44,Age Group,exercise
3291262.0,2018.0,NM,New Mexico,77.5,74.3,80.8,730.0,45-54,Age Group,exercise
3291263.0,2018.0,NM,New Mexico,75.5,72.3,78.8,1130.0,55-64,Age Group,exercise
3291264.0,2018.0,NM,New Mexico,70.5,67.6,73.4,1717.0,65+,Age Group,exercise
3291265.0,2018.0,NM,New Mexico,77.8,76.5,79.2,5182.0,Overall,Overall,exercise
3291283.0,2018.0,NM,New Mexico,80.9,78.9,82.9,2526.0,Male,Gender,exercise
3291284.0,2018.0,NM,New Mexico,74.9,73.0,76.9,2656.0,Female,Gender,exercise
3294614.0,2018.0,NY,New York,85.0,82.9,87.2,1875.0,18-24,Age Group,exercise
3294615.0,2018.0,NY,New York,78.9,76.9,80.9,3294.0,25-34,Age Group,exercise
3294616.0,2018.0,NY,New York,77.7,75.7,79.8,3502.0,35-44,Age Group,exercise
3294617.0,2018.0,NY,New York,74.7,72.7,76.7,4506.0,45-54,Age Group,exercise
3294618.0,2018.0,NY,New York,75.7,73.9,77.6,5569.0,55-64,Age Group,exercise
3294619.0,2018.0,NY,New York,69.0,67.0,70.9,7713.0,65+,Age Group,exercise
3294620.0,2018.0,NY,New York,76.2,75.3,77.0,26459.0,Overall,Overall,exercise
3295049.0,2018.0,NY,New York,78.7,77.6,79.9,12767.0,Male,Gender,exercise
3295050.0,2018.0,NY,New York,73.8,72.6,75.0,13692.0,Female,Gender,exercise
3298756.0,2018.0,NC,North Carolina,83.9,79.7,88.1,316.0,18-24,Age Group,exercise
3298757.0,2018.0,NC,North Carolina,81.6,78.1,85.0,522.0,25-34,Age Group,exercise
3298758.0,2018.0,NC,North Carolina,77.8,73.7,81.9,494.0,35-44,Age Group,exercise
3298759.0,2018.0,NC,North Carolina,75.1,71.3,79.0,608.0,45-54,Age Group,exercise
3298760.0,2018.0,NC,North Carolina,73.9,70.2,77.7,601.0,55-64,Age Group,exercise
3298761.0,2018.0,NC,North Carolina,68.4,65.0,71.8,1004.0,65+,Age Group,exercise
3298762.0,2018.0,NC,North Carolina,76.1,74.6,77.7,3545.0,Overall,Overall,exercise
3298780.0,2018.0,NC,North Carolina,79.6,77.5,81.7,1719.0,Male,Gender,exercise
3299080.0,2018.0,NC,North Carolina,72.9,70.6,75.1,1826.0,Female,Gender,exercise
3303304.0,2018.0,ND,North Dakota,87.5,83.1,91.8,217.0,18-24,Age Group,exercise
3303305.0,2018.0,ND,North Dakota,82.3,78.1,86.4,399.0,25-34,Age Group,exercise
3303306.0,2018.0,ND,North Dakota,79.7,75.7,83.8,434.0,35-44,Age Group,exercise
3303307.0,2018.0,ND,North Dakota,78.4,75.0,81.8,569.0,45-54,Age Group,exercise
3303308.0,2018.0,ND,North Dakota,71.6,68.5,74.7,934.0,55-64,Age Group,exercise
3303309.0,2018.0,ND,North Dakota,69.1,66.8,71.5,1667.0,65+,Age Group,exercise
3303310.0,2018.0,ND,North Dakota,77.7,76.3,79.2,4220.0,Overall,Overall,exercise
3303328.0,2018.0,ND,North Dakota,77.3,75.2,79.3,2007.0,Male,Gender,exercise
3303329.0,2018.0,ND,North Dakota,78.3,76.1,80.5,2213.0,Female,Gender,exercise
3307287.0,2018.0,OH,Ohio,83.7,80.0,87.5,558.0,18-24,Age Group,exercise
3307288.0,2018.0,OH,Ohio,80.7,77.5,83.8,929.0,25-34,Age Group,exercise
3307289.0,2018.0,OH,Ohio,77.7,74.6,80.9,975.0,35-44,Age Group,exercise
3307290.0,2018.0,OH,Ohio,75.3,72.5,78.0,1406.0,45-54,Age Group,exercise
3307291.0,2018.0,OH,Ohio,71.9,69.7,74.2,2014.0,55-64,Age Group,exercise
3307292.0,2018.0,OH,Ohio,64.4,62.4,66.3,3151.0,65+,Age Group,exercise
3307293.0,2018.0,OH,Ohio,74.6,73.4,75.7,9033.0,Overall,Overall,exercise
3307424.0,2018.0,OH,Ohio,77.8,76.2,79.4,3971.0,Male,Gender,exercise
3307425.0,2018.0,OH,Ohio,71.5,69.9,73.1,5062.0,Female,Gender,exercise
3311499.0,2018.0,OK,Oklahoma,86.3,82.0,90.7,236.0,18-24,Age Group,exercise
3311500.0,2018.0,OK,Oklahoma,80.8,77.1,84.6,450.0,25-34,Age Group,exercise
3311501.0,2018.0,OK,Oklahoma,75.4,71.3,79.5,476.0,35-44,Age Group,exercise
3311502.0,2018.0,OK,Oklahoma,69.6,65.5,73.7,510.0,45-54,Age Group,exercise
3311503.0,2018.0,OK,Oklahoma,65.4,62.0,68.9,735.0,55-64,Age Group,exercise
3311504.0,2018.0,OK,Oklahoma,63.6,61.0,66.2,1318.0,65+,Age Group,exercise
3311505.0,2018.0,OK,Oklahoma,72.8,71.3,74.3,3725.0,Overall,Overall,exercise
3311523.0,2018.0,OK,Oklahoma,74.8,72.5,77.1,1622.0,Male,Gender,exercise
3311524.0,2018.0,OK,Oklahoma,70.9,68.8,72.9,2103.0,Female,Gender,exercise
3315910.0,2018.0,OR,Oregon,86.2,82.1,90.3,370.0,18-24,Age Group,exercise
3315911.0,2018.0,OR,Oregon,85.4,82.6,88.3,680.0,25-34,Age Group,exercise
3315912.0,2018.0,OR,Oregon,83.8,81.0,86.5,708.0,35-44,Age Group,exercise
3315913.0,2018.0,OR,Oregon,80.9,77.7,84.1,831.0,45-54,Age Group,exercise
3315914.0,2018.0,OR,Oregon,78.1,74.6,81.6,872.0,55-64,Age Group,exercise
3315915.0,2018.0,OR,Oregon,74.0,71.0,76.9,1364.0,65+,Age Group,exercise
3315916.0,2018.0,OR,Oregon,80.7,79.4,82.0,4825.0,Overall,Overall,exercise
3316095.0,2018.0,OR,Oregon,82.3,80.4,84.1,2286.0,Male,Gender,exercise
3316096.0,2018.0,OR,Oregon,79.2,77.4,81.1,2539.0,Female,Gender,exercise
3320385.0,2018.0,PA,Pennsylvania,85.4,81.2,89.7,414.0,18-24,Age Group,exercise
3320386.0,2018.0,PA,Pennsylvania,78.3,74.4,82.3,682.0,25-34,Age Group,exercise
3320387.0,2018.0,PA,Pennsylvania,79.1,75.1,83.1,682.0,35-44,Age Group,exercise
3320388.0,2018.0,PA,Pennsylvania,77.4,74.1,80.7,820.0,45-54,Age Group,exercise
3320389.0,2018.0,PA,Pennsylvania,74.5,71.3,77.6,929.0,55-64,Age Group,exercise
3320390.0,2018.0,PA,Pennsylvania,67.9,64.9,70.9,1273.0,65+,Age Group,exercise
3320391.0,2018.0,PA,Pennsylvania,76.0,74.6,77.5,4800.0,Overall,Overall,exercise
3320409.0,2018.0,PA,Pennsylvania,79.1,77.1,81.1,2434.0,Male,Gender,exercise
3320410.0,2018.0,PA,Pennsylvania,73.1,71.0,75.3,2366.0,Female,Gender,exercise
3324159.0,2018.0,RI,Rhode Island,80.9,74.6,87.2,213.0,18-24,Age Group,exercise
3324160.0,2018.0,RI,Rhode Island,81.6,77.3,85.9,397.0,25-34,Age Group,exercise
3324161.0,2018.0,RI,Rhode Island,75.2,70.8,79.6,483.0,35-44,Age Group,exercise
3324162.0,2018.0,RI,Rhode Island,76.3,72.6,79.9,708.0,45-54,Age Group,exercise
3324163.0,2018.0,RI,Rhode Island,73.7,70.5,76.9,977.0,55-64,Age Group,exercise
3324164.0,2018.0,RI,Rhode Island,64.9,62.2,67.6,1404.0,65+,Age Group,exercise
3324165.0,2018.0,RI,Rhode Island,74.7,73.0,76.3,4182.0,Overall,Overall,exercise
3324183.0,2018.0,RI,Rhode Island,78.0,75.7,80.2,1913.0,Male,Gender,exercise
3324184.0,2018.0,RI,Rhode Island,71.6,69.3,74.0,2269.0,Female,Gender,exercise
3327976.0,2018.0,SC,South Carolina,85.6,81.6,89.6,384.0,18-24,Age Group,exercise
3327977.0,2018.0,SC,South Carolina,77.0,73.4,80.6,612.0,25-34,Age Group,exercise
3327978.0,2018.0,SC,South Carolina,76.6,73.4,79.8,800.0,35-44,Age Group,exercise
3327979.0,2018.0,SC,South Carolina,71.6,68.7,74.6,1051.0,45-54,Age Group,exercise
3327980.0,2018.0,SC,South Carolina,69.0,66.5,71.5,1520.0,55-64,Age Group,exercise
3327981.0,2018.0,SC,South Carolina,66.1,64.4,67.9,3290.0,65+,Age Group,exercise
3327982.0,2018.0,SC,South Carolina,73.3,72.1,74.5,7657.0,Overall,Overall,exercise
3328000.0,2018.0,SC,South Carolina,76.9,75.2,78.7,3249.0,Male,Gender,exercise
3328001.0,2018.0,SC,South Carolina,69.9,68.3,71.6,4408.0,Female,Gender,exercise
3331991.0,2018.0,SD,South Dakota,84.6,79.1,90.1,308.0,18-24,Age Group,exercise
3331992.0,2018.0,SD,South Dakota,79.3,74.1,84.6,565.0,25-34,Age Group,exercise
3331993.0,2018.0,SD,South Dakota,84.7,80.2,89.3,612.0,35-44,Age Group,exercise
3331994.0,2018.0,SD,South Dakota,73.4,68.5,78.3,768.0,45-54,Age Group,exercise
3331995.0,2018.0,SD,South Dakota,71.2,67.1,75.3,1073.0,55-64,Age Group,exercise
3331996.0,2018.0,SD,South Dakota,67.9,64.7,71.1,1887.0,65+,Age Group,exercise
3331997.0,2018.0,SD,South Dakota,76.0,74.2,77.9,5213.0,Overall,Overall,exercise
3332015.0,2018.0,SD,South Dakota,75.3,72.6,78.0,2360.0,Male,Gender,exercise
3332016.0,2018.0,SD,South Dakota,76.7,74.2,79.3,2853.0,Female,Gender,exercise
3335569.0,2018.0,TN,Tennessee,81.2,75.0,87.4,253.0,18-24,Age Group,exercise
3335570.0,2018.0,TN,Tennessee,81.9,78.1,85.7,493.0,25-34,Age Group,exercise
3335571.0,2018.0,TN,Tennessee,71.2,66.4,75.9,496.0,35-44,Age Group,exercise
3335572.0,2018.0,TN,Tennessee,69.1,64.7,73.6,596.0,45-54,Age Group,exercise
3335573.0,2018.0,TN,Tennessee,58.9,55.0,62.8,671.0,55-64,Age Group,exercise
3335574.0,2018.0,TN,Tennessee,58.8,55.6,62.1,1001.0,65+,Age Group,exercise
3335575.0,2018.0,TN,Tennessee,69.1,67.4,70.9,3510.0,Overall,Overall,exercise
3335593.0,2018.0,TN,Tennessee,72.6,70.1,75.0,1680.0,Male,Gender,exercise
3335594.0,2018.0,TN,Tennessee,65.9,63.4,68.5,1830.0,Female,Gender,exercise
3340196.0,2018.0,TX,Texas,85.6,81.5,89.8,624.0,18-24,Age Group,exercise
3340197.0,2018.0,TX,Texas,80.8,76.9,84.7,1190.0,25-34,Age Group,exercise
3340198.0,2018.0,TX,Texas,76.6,72.3,80.9,1113.0,35-44,Age Group,exercise
3340199.0,2018.0,TX,Texas,67.2,61.9,72.4,1179.0,45-54,Age Group,exercise
3340200.0,2018.0,TX,Texas,73.5,69.2,77.8,1445.0,55-64,Age Group,exercise
3340201.0,2018.0,TX,Texas,64.1,60.2,68.0,2630.0,65+,Age Group,exercise
3340202.0,2018.0,TX,Texas,74.4,72.6,76.2,8181.0,Overall,Overall,exercise
3340220.0,2018.0,TX,Texas,77.8,75.2,80.3,3845.0,Male,Gender,exercise
3340221.0,2018.0,TX,Texas,71.1,68.6,73.7,4336.0,Female,Gender,exercise
3343907.0,2018.0,UT,Utah,88.2,85.8,90.6,941.0,18-24,Age Group,exercise
3343908.0,2018.0,UT,Utah,85.6,83.6,87.7,1417.0,25-34,Age Group,exercise
3343909.0,2018.0,UT,Utah,84.2,82.1,86.3,1636.0,35-44,Age Group,exercise
